"letter_id","duplicate_profile","edition","responder_caste","repeat_letter","groomid","groom","groom_caste","groom_income","income_level","height_in","age","education","education_raw","sons","daughters","unmdaughters","girl_working","father_occupation","father_absent","father_govt","father_private","father_business","father_retired","mother_occupation","mother_absent","mother_housewife","complexion_raw","complexion","looks_raw","looks","bride_income_pm","family_wealth_raw","own_house","own_apartment","own_land","own_car","profile_id"
767,FALSE,2,"HC",FALSE,5,"MCG-MI","MC",15000,"MI",65,28,"bachelors","b.com",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,800
768,FALSE,2,"MC",TRUE,5,"MCG-MI","MC",15000,"MI",63,24,"below_bachelors","madhyamik",1,1,1,0,"Retired",0,0,0,0,1,"retired",0,0,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,1312
769,FALSE,2,"MC",FALSE,5,"MCG-MI","MC",15000,"MI",69,23,"bachelors","b.a",1,2,1,0,"absent",1,0,0,0,0,"teacher",0,0,"fair, mediumlooks","fair","","fair",NA,"",0,0,0,0,1283
770,FALSE,2,"HC",FALSE,5,"MCG-MI","MC",15000,"MI",61,27,"below_bachelors","madhyamik",1,2,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"fair,fair looks","fair","","fair",NA,"",0,0,0,0,695
771,FALSE,2,"MC",FALSE,5,"MCG-MI","MC",15000,"MI",69,27,"bachelors","b.com",1,2,2,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair,good looks","fair","","good",NA,"",0,0,0,0,1287
772,FALSE,2,"MC",FALSE,5,"MCG-MI","MC",15000,"MI",68,26,"masters","m.a",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair,medium looks","fair","","fair",NA,"house owner",1,0,0,0,1276
773,FALSE,2,"LC",FALSE,5,"MCG-MI","MC",15000,"MI",67,30,"masters","m.sc",0,1,1,1,"Retired",0,0,0,0,1,"retired",0,0,"fair., good looks","fair","","good",NA,"house owner",1,0,0,0,1064
774,FALSE,2,"HC",TRUE,5,"MCG-MI","MC",15000,"MI",61,26,"masters","m.a",0,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"good looks",NA,"","good",NA,"",0,0,0,0,916
775,FALSE,2,"MC",FALSE,5,"MCG-MI","MC",15000,"MI",68,27,"below_bachelors","h.s",2,1,1,0,"business",0,0,0,1,0,"housewife",0,1,"medium fair","medium_fair","",NA,NA,"flat owner",0,1,0,0,1280
776,FALSE,2,"MC",FALSE,5,"MCG-MI","MC",15000,"MI",66,24,"bachelors","b.a",2,1,1,0,"absent",1,0,0,0,0,"absent",1,0,"medium fair","medium_fair","",NA,NA,"",0,0,0,0,1236
777,FALSE,2,"HC",TRUE,5,"MCG-MI","MC",15000,"MI",66,30,"bachelors","b.com",2,2,2,0,"absent",1,0,0,0,0,"absent",1,0,"medium fair","medium_fair","",NA,NA,"",0,0,0,0,957
778,FALSE,2,"HC",FALSE,5,"MCG-MI","MC",15000,"MI",64,31,"bachelors","b.com",0,2,2,0,"Retired",0,0,0,0,1,"absent",1,0,"medium fair","medium_fair","",NA,NA,"",0,0,0,0,780
779,FALSE,2,"HC",FALSE,5,"MCG-MI","MC",15000,"MI",65,25,"bachelors","b.a",1,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair, fair looks","medium_fair","","fair",NA,"house owner",1,0,0,0,791
780,FALSE,2,"HC",TRUE,5,"MCG-MI","MC",15000,"MI",62,30,"bachelors","b.com",2,2,2,0,"absent",1,0,0,0,0,"housewife",0,1,"medium fair, fair looks","medium_fair","","fair",NA,"",0,0,0,0,929
781,FALSE,2,"LC",FALSE,5,"MCG-MI","MC",15000,"MI",62,27,"masters","m.com",0,1,1,0,"govt employee",0,1,0,0,0,"pvt employee",0,0,"medium fair, good looks","medium_fair","","good",NA,"car,flat owner",0,1,0,1,999
782,FALSE,2,"LC",FALSE,5,"MCG-MI","MC",15000,"MI",63,28,"masters","m.a",2,1,1,0,"pvt employee",0,0,1,0,0,"housewife",0,1,"medium fair, good looks","medium_fair","","good",NA,"house owner",1,0,0,0,1018
783,FALSE,2,"MC",FALSE,5,"MCG-MI","MC",15000,"MI",66,27,"bachelors","b.com",1,2,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair, good looks","medium_fair","","good",NA,"house owner",1,0,0,0,1247
784,FALSE,2,"LC",FALSE,5,"MCG-MI","MC",15000,"MI",67,26,"masters","m.sc",0,1,1,0,"Retired",0,0,0,0,1,"retired",0,0,"medium fair, good looks","medium_fair","","good",NA,"house,car owner",1,0,0,1,1062
785,FALSE,2,"MC",TRUE,5,"MCG-MI","MC",15000,"MI",64,21,"below_bachelors","h.s",1,2,2,0,"pvt employee",0,0,1,0,0,"retired",0,0,"medium fair, good looks","medium_fair","","good",NA,"",0,0,0,0,1318
786,FALSE,2,"HC",FALSE,5,"MCG-MI","MC",15000,"MI",65,27,"masters","m.a",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"house owner",1,0,0,0,797
787,FALSE,2,"LC",TRUE,5,"MCG-MI","MC",15000,"MI",64,28,"bachelors","b.com",0,1,1,0,"business",0,0,0,1,0,"retired",0,0,"medium fair, medium looks","medium_fair","","fair",NA,"house owner",1,0,0,0,1106
788,FALSE,2,"HC",TRUE,5,"MCG-MI","MC",15000,"MI",61,29,"bachelors","b.com",1,1,1,0,"business",0,0,0,1,0,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,917
789,FALSE,2,"HC",FALSE,5,"MCG-MI","MC",15000,"MI",61,24,"bachelors","b.a",1,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,682
790,FALSE,2,"MC",FALSE,5,"MCG-MI","MC",15000,"MI",68,26,"bachelors","b.a",1,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,1275
791,FALSE,2,"LC",TRUE,5,"MCG-MI","MC",15000,"MI",65,26,"masters","m.a",1,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,1111
792,FALSE,2,"MC",FALSE,5,"MCG-MI","MC",15000,"MI",65,22,"bachelors","b.com",1,1,1,0,"govt. employee",0,1,0,0,0,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,1221
793,FALSE,2,"MC",FALSE,5,"MCG-MI","MC",15000,"MI",61,25,"bachelors","b.com",2,2,1,0,"govt. employee",0,1,0,0,0,"housewife",0,1,"medium fair, medium looksr","medium_fair","","fair",NA,"",0,0,0,0,1149
794,FALSE,2,"MC",FALSE,5,"MCG-MI","MC",15000,"MI",63,28,"bachelors","b.sc",0,2,2,0,"business",0,0,0,1,0,"housewife",0,1,"medium fair,good looks","medium_fair","","good",NA,"",0,0,0,0,1197
795,FALSE,2,"MC",FALSE,5,"MCG-MI","MC",15000,"MI",61,24,"bachelors","b.a",3,2,1,0,"Retired",0,0,0,0,1,"retired",0,0,"medium fair,good looks","medium_fair","","good",NA,"",0,0,0,0,1145
796,FALSE,2,"MC",FALSE,5,"MCG-MI","MC",15000,"MI",61,26,"bachelors","b.a",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium looks",NA,"","fair",NA,"land owner",0,0,1,0,1153
797,FALSE,2,"MC",TRUE,5,"MCG-MI","MC",15000,"MI",68,28,"masters","m.a",2,2,1,1,"Retired",0,0,0,0,1,"nm",0,0,"medium looks",NA,"","fair",NA,"",0,0,0,0,1353
798,FALSE,2,"HC",FALSE,5,"MCG-MI","MC",15000,"MI",64,24,"bachelors","b.sc",0,1,1,0,"business",0,0,0,1,0,"retired",0,0,"medium looks",NA,"","fair",NA,"",0,0,0,0,765
799,FALSE,2,"HC",FALSE,5,"MCG-MI","MC",15000,"MI",63,27,"masters","m.a",1,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium, medium looks","medium_fair","","fair",NA,"flat owner, car owner",0,1,0,1,755
800,FALSE,2,"MC",TRUE,5,"MCG-MI","MC",15000,"MI",67,26,"bachelors","b.a",1,2,2,0,"business",0,0,0,1,0,"business",0,0,"nm",NA,"",NA,NA,"",0,0,0,0,1342
801,FALSE,2,"MC",TRUE,5,"MCG-MI","MC",15000,"MI",61,23,"below_bachelors","h.s",0,2,1,0,"absent",1,0,0,0,0,"housewife",0,1,"nm",NA,"",NA,NA,"",0,0,0,0,1298
802,FALSE,2,"LC",FALSE,5,"MCG-MI","MC",15000,"MI",66,25,"bachelors","b.com",1,1,1,0,"business",0,0,0,1,0,"housewife",0,1,"veru fair, very good looks","very_fair","","very_good",NA,"",0,0,0,0,1049
803,FALSE,2,"MC",FALSE,5,"MCG-MI","MC",15000,"MI",63,23,"bachelors","b.a",2,3,2,0,"nm",0,0,0,0,0,"absent",1,0,"very fair","very_fair","",NA,NA,"",0,0,0,0,1181
804,FALSE,2,"HC",FALSE,5,"MCG-MI","MC",15000,"MI",64,23,"bachelors","b.sc",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"very fair","very_fair","",NA,NA,"",0,0,0,0,760
805,FALSE,2,"HC",FALSE,5,"MCG-MI","MC",15000,"MI",67,28,"below_bachelors","h.s",2,1,1,0,"business",0,0,0,1,0,"housewife",0,1,"very fair, fair looks","very_fair","","fair",NA,"",0,0,0,0,854
806,FALSE,2,"HC",FALSE,5,"MCG-MI","MC",15000,"MI",63,27,"bachelors","b.sc",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"very fair, fair looks","very_fair","","fair",NA,"",0,0,0,0,752
807,FALSE,2,"LC",FALSE,5,"MCG-MI","MC",15000,"MI",61,26,"bachelors","b.a",0,1,1,0,"govt employee",0,1,0,0,0,"pvt employee",0,0,"very fair, good looks","very_fair","","good",NA,"house owner",1,0,0,0,987
808,FALSE,2,"HC",FALSE,5,"MCG-MI","MC",15000,"MI",67,24,"masters","m.a",1,2,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"very fair, good looks","very_fair","","good",NA,"land owner",0,0,1,0,839
809,FALSE,2,"HC",FALSE,5,"MCG-MI","MC",15000,"MI",67,27,"bachelors","b.sc",2,2,2,0,"absent",1,0,0,0,0,"housewife",0,1,"very fair, good looks","very_fair","","good",NA,"",0,0,0,0,851
810,FALSE,2,"HC",TRUE,5,"MCG-MI","MC",15000,"MI",57,26,"masters","m.sc",1,2,1,0,"Retired",0,0,0,0,1,"teacher",0,0,"very fair, good looks","very_fair","","good",NA,"",0,0,0,0,907
811,FALSE,2,"LC",FALSE,5,"MCG-MI","MC",15000,"MI",61,22,"bachelors","b.a",1,2,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"very fair, medium looks","very_fair","","fair",NA,"land owner",0,0,1,0,982
812,FALSE,2,"LC",FALSE,5,"MCG-MI","MC",15000,"MI",63,25,"bachelors","b.com",1,1,1,0,"business",0,0,0,1,0,"housewife",0,1,"very fair, medium looks","very_fair","","fair",NA,"shop owner",0,0,0,0,1008
813,FALSE,2,"LC",TRUE,5,"MCG-MI","MC",15000,"MI",63,28,"masters","m.com",0,1,1,0,"absent",1,0,0,0,0,"govt employee",0,0,"very fair, medium looks","very_fair","","fair",NA,"",0,0,0,0,1103
814,FALSE,2,"LC",FALSE,5,"MCG-MI","MC",15000,"MI",63,24,"bachelors","b.a",0,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"very fair, medium looks","very_fair","","fair",NA,"",0,0,0,0,1004
815,FALSE,2,"MC",FALSE,5,"MCG-MI","MC",15000,"MI",67,24,"bachelors","b.a",0,1,1,0,"Retired",0,0,0,0,1,"retired",0,0,"very fair, medium looks","very_fair","","fair",NA,"",0,0,0,0,1256
816,FALSE,2,"LC",TRUE,5,"MCG-MI","MC",15000,"MI",64,26,"bachelors","b.a",0,1,1,1,"absent",1,0,0,0,0,"housewife",0,1,"very fair, medium looks","very_fair","","fair",NA,"",0,0,0,0,1104
817,FALSE,2,"MC",FALSE,5,"MCG-MI","MC",15000,"MI",66,29,"bachelors","b.com",2,1,1,0,"Retired",0,0,0,0,1,"retired",0,0,"Very fair, slim,good look","very_fair","","good",NA,"flat owner",0,1,0,0,1252
818,FALSE,1,"HC",FALSE,6,"MCG-LI","MC",7000,"LI",62,27,"bachelors","b.e",NA,1,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"very fair","very_fair","fair looks","fair",5000,"flat owner",0,1,0,0,92
819,FALSE,1,"LC",FALSE,6,"MCG-LI","MC",7000,"LI",63,26,"bachelors","b.a",1,2,1,0,"govt employee",0,1,0,0,0,"govt. employee",0,0,"fair","fair","medium looks","fair",NA,"flat owner",0,1,0,0,341
820,FALSE,1,"LC",FALSE,6,"MCG-LI","MC",7000,"LI",64,24,"masters","m.a",0,1,1,1,"business",0,0,0,1,0,"housewife",0,1,"medium fair","medium_fair","",NA,NA,"flat owner",0,1,0,0,370
821,FALSE,1,"LC",FALSE,6,"MCG-LI","MC",7000,"LI",63,25,"masters","m.a",1,2,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"house owner",1,0,0,0,340
822,FALSE,1,"LC",FALSE,6,"MCG-LI","MC",7000,"LI",62,29,"bachelors","b.a",1,2,1,0,"business",0,0,0,1,0,"retired",0,0,"fair","fair","medium looks","fair",NA,"house, car owner",1,0,0,1,312
823,FALSE,1,"LC",FALSE,6,"MCG-LI","MC",7000,"LI",61,26,"masters","m.a",1,1,1,0,"govt employee",0,1,0,0,0,"nm",0,0,"very fair","very_fair","good looks","good",NA,"land owner",0,0,1,0,277
824,FALSE,1,"HC",FALSE,6,"MCG-LI","MC",7000,"LI",62,NA,"bachelors","b.a",2,2,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","fair looks","fair",NA,"",NA,NA,NA,NA,111
825,FALSE,1,"HC",FALSE,6,"MCG-LI","MC",7000,"LI",57,22,"bachelors","b.com",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","fair looks","fair",NA,"",NA,NA,NA,NA,4
826,FALSE,1,"LC",FALSE,6,"MCG-LI","MC",7000,"LI",61,24,"bachelors","b.sc",1,2,1,0,"business",0,0,0,1,0,"govt employee",0,0,"medium fair","medium_fair","fair looks","fair",NA,"",NA,NA,NA,NA,265
827,FALSE,1,"LC",FALSE,6,"MCG-LI","MC",7000,"LI",64,27,"masters","m.a",1,2,1,0,"pvt employee",0,0,1,0,0,"housewife",0,1,"very fair","very_fair","good looks","good",NA,"",NA,NA,NA,NA,384
828,FALSE,1,"LC",FALSE,6,"MCG-LI","MC",7000,"LI",64,22,"bachelors","b.com",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"very fair","very_fair","good looks","good",NA,"",NA,NA,NA,NA,356
829,FALSE,1,"HC",FALSE,6,"MCG-LI","MC",7000,"LI",63,25,"bachelors","b.a",NA,3,2,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","medium looks","fair",NA,"",NA,NA,NA,NA,130
830,FALSE,1,"MC",FALSE,6,"MCG-LI","MC",7000,"LI",63,22,"bachelors","b.a",1,2,2,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","medium looks","fair",NA,"",NA,NA,NA,NA,543
831,FALSE,1,"MC",FALSE,6,"MCG-LI","MC",7000,"LI",57,NA,"bachelors","b.a",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","medium looks","fair",NA,"",NA,NA,NA,NA,424
832,FALSE,1,"MC",FALSE,6,"MCG-LI","MC",7000,"LI",62,25,"bachelors","b.sc",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","medium looks","fair",NA,"",NA,NA,NA,NA,508
833,FALSE,1,"HC",FALSE,6,"MCG-LI","MC",7000,"LI",60,23,"masters","m.a",1,3,2,0,"absent",1,0,0,0,0,"housewife",0,1,"",NA,"medium looks","fair",NA,"",NA,NA,NA,NA,11
834,FALSE,1,"MC",FALSE,6,"MCG-LI","MC",7000,"LI",62,27,"bachelors","b.e",0,1,1,0,"Retired",0,0,0,0,1,"nm",0,0,"fair","fair","medium looks","fair",NA,"",NA,NA,NA,NA,530
835,FALSE,1,"MC",FALSE,6,"MCG-LI","MC",7000,"LI",61,23,"bachelors","b.com",1,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"",NA,NA,NA,NA,448
836,FALSE,1,"MC",FALSE,6,"MCG-LI","MC",7000,"LI",56,28,"masters","m.a",1,2,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"",NA,NA,NA,NA,419
837,FALSE,1,"HC",FALSE,6,"MCG-LI","MC",7000,"LI",60,28,"bachelors","b.com",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"",NA,NA,NA,NA,19
838,FALSE,1,"MC",FALSE,6,"MCG-LI","MC",7000,"LI",62,26,"below_bachelors","h.s",2,2,2,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"",NA,NA,NA,NA,525
839,FALSE,1,"MC",FALSE,6,"MCG-LI","MC",7000,"LI",61,29,"masters","m.a",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair","medium_fair","medium looks","fair",NA,"",NA,NA,NA,NA,475
840,FALSE,1,"MC",FALSE,6,"MCG-LI","MC",7000,"LI",62,26,"bachelors","b.com",1,1,1,0,"business",0,0,0,1,0,"nm",0,0,"medium fair","medium_fair","medium looks","fair",NA,"",NA,NA,NA,NA,524
841,FALSE,1,"MC",FALSE,6,"MCG-LI","MC",7000,"LI",57,25,"bachelors","b.com",2,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"very fair","very_fair","medium looks","fair",NA,"",NA,NA,NA,NA,422
842,FALSE,1,"LC",FALSE,6,"MCG-LI","MC",7000,"LI",64,23,"bachelors","bba",1,1,1,1,"Retired",0,0,0,0,1,"housewife",0,1,"very fair","very_fair","medium looks","fair",NA,"",NA,NA,NA,NA,363
843,FALSE,1,"LC",FALSE,6,"MCG-LI","MC",7000,"LI",66,23,"masters","mba",0,1,1,1,"professor",0,1,0,0,0,"housewife",0,1,"very fair","very_fair","very good looks","very_good",NA,"",NA,NA,NA,NA,389
844,FALSE,1,"HC",FALSE,6,"MCG-LI","MC",7000,"LI",62,23,"masters","m.a",1,1,1,0,"govt employee",0,1,0,0,0,"nm",0,0,"",NA,"fair looks","fair",NA,"",NA,NA,NA,NA,61
845,FALSE,1,"LC",FALSE,6,"MCG-LI","MC",7000,"LI",63,24,"masters","m.a",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","good looks","good",NA,"",NA,NA,NA,NA,333
846,FALSE,1,"LC",FALSE,6,"MCG-LI","MC",7000,"LI",62,26,"masters","m.a",0,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair","fair","good looks","good",NA,"",NA,NA,NA,NA,303
847,FALSE,1,"HC",FALSE,6,"MCG-LI","MC",7000,"LI",63,28,"bachelors","b.a",2,2,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"very fair","very_fair","medium looks","fair",NA,"",NA,NA,NA,NA,155
848,TRUE,1,"LC",FALSE,6,"MCG-LI","MC",7000,"LI",63,24,"bachelors","b.com",2,1,1,0,"absent",1,0,0,0,0,"absent",1,0,"medium fair","medium_fair","",NA,NA,"",NA,NA,NA,NA,331
849,FALSE,1,"LC",FALSE,6,"MCG-LI","MC",7000,"LI",64,23,"masters","m.com",0,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair","medium_fair","",NA,NA,"",NA,NA,NA,NA,365
850,FALSE,1,"HC",FALSE,6,"MCG-LI","MC",7000,"LI",63,23,"bachelors","b.a",0,2,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"nm",NA,"",NA,NA,"",NA,NA,NA,NA,121
851,FALSE,1,"LC",FALSE,6,"MCG-LI","MC",7000,"LI",62,26,"masters","m.sc",0,2,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"nm",NA,"",NA,NA,"",NA,NA,NA,NA,308
852,FALSE,1,"LC",FALSE,6,"MCG-LI","MC",7000,"LI",61,27,"bachelors","b.sc",1,3,2,0,"business",0,0,0,1,0,"retired",0,0,"very fair","very_fair","",NA,NA,"",NA,NA,NA,NA,281
853,FALSE,2,"LC",FALSE,6,"MCG-LI","MC",7000,"LI",68,23,"bachelors","b.a",2,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"car,flat owner",0,1,0,1,1067
854,FALSE,2,"LC",TRUE,6,"MCG-LI","MC",7000,"LI",69,24,"bachelors","b.a",2,1,1,0,"pvt employee",0,0,1,0,0,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"flat, land owner",0,1,1,0,1124
855,FALSE,2,"LC",TRUE,6,"MCG-LI","MC",7000,"LI",63,26,"bachelors","b.a",0,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,1101
856,FALSE,2,"LC",TRUE,6,"MCG-LI","MC",7000,"LI",68,28,"masters","m.a",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,1119
857,FALSE,2,"MC",FALSE,6,"MCG-LI","MC",7000,"LI",68,23,"below_bachelors","madhyamik",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,1273
858,FALSE,2,"LC",FALSE,6,"MCG-LI","MC",7000,"LI",63,20,"bachelors","b.a",1,1,1,0,"Retired",0,0,0,0,1,"retired",0,0,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,1001
859,FALSE,2,"MC",TRUE,6,"MCG-LI","MC",7000,"LI",62,22,"bachelors","b.sc",2,2,2,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, slim,medium look","fair","","fair",NA,"",0,0,0,0,1305
860,FALSE,2,"LC",FALSE,6,"MCG-LI","MC",7000,"LI",68,28,"below_bachelors","madhyamik",1,1,1,0,"govt employee",0,1,0,0,0,"govt. employee",0,0,"fair, very good looks","fair","","very_good",NA,"",0,0,0,0,1075
861,FALSE,2,"MC",FALSE,6,"MCG-LI","MC",7000,"LI",65,23,"below_bachelors","h.s",0,1,1,0,"absent",1,0,0,0,0,"absent",1,0,"fair,good look","fair","","good",NA,"",0,0,0,0,1224
862,FALSE,2,"LC",FALSE,6,"MCG-LI","MC",7000,"LI",66,24,"bachelors","b.com",1,1,1,0,"business",0,0,0,1,0,"housewife",0,1,"very fair, medium looks","very_fair","","fair",NA,"",0,0,0,0,1046
863,FALSE,2,"MC",FALSE,6,"MCG-LI","MC",7000,"LI",65,23,"below_bachelors","h.s",1,2,2,0,"absent",1,0,0,0,0,"retired",0,0,"fair, good looks","fair","","good",NA,"",0,0,0,0,1225
864,FALSE,2,"MC",FALSE,6,"MCG-LI","MC",7000,"LI",64,27,"below_bachelors","h.s",3,1,1,0,"govt. employee",0,1,0,0,0,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"flat owner",0,1,0,0,1216
865,FALSE,2,"MC",FALSE,6,"MCG-LI","MC",7000,"LI",60,28,"bachelors","b.com",1,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"flat, car owner",0,1,0,1,1135
866,FALSE,2,"MC",FALSE,6,"MCG-LI","MC",7000,"LI",63,28,"below_bachelors","h.s",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"house owner",1,0,0,0,1198
867,FALSE,2,"HC",FALSE,6,"MCG-LI","MC",7000,"LI",67,26,"bachelors","b.sc",0,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"land owner",0,0,1,0,847
868,FALSE,2,"MC",FALSE,6,"MCG-LI","MC",7000,"LI",61,24,"masters","ma.",1,2,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,1148
869,FALSE,2,"HC",FALSE,6,"MCG-LI","MC",7000,"LI",62,28,"bachelors","ba",0,2,1,1,"govt employee",0,1,0,0,0,"housewife",0,1,"fair, medium looks","fair","","fair",NA,"",0,0,0,0,726
870,FALSE,2,"LC",FALSE,6,"MCG-LI","MC",7000,"LI",64,24,"bachelors","b.a",1,1,1,0,"business",0,0,0,1,0,"pvt employee",0,0,"fair, medium looks looks","fair","","fair",NA,"",0,0,0,0,1021
871,FALSE,2,"LC",TRUE,6,"MCG-LI","MC",7000,"LI",65,26,"bachelors","b.a",1,1,1,1,"Retired",0,0,0,0,1,"retired",0,0,"fair, very good looks","fair","","very_good",NA,"",0,0,0,0,1110
872,FALSE,2,"HC",FALSE,6,"MCG-LI","MC",7000,"LI",60,22,"below_bachelors","h.s",1,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"fair,fair looks","fair","","fair",NA,"",0,0,0,0,652
873,FALSE,2,"MC",FALSE,6,"MCG-LI","MC",7000,"LI",61,24,"bachelors","b.a",2,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"fair,medium looks","fair","","fair",NA,"",0,0,0,0,1144
874,FALSE,2,"MC",FALSE,6,"MCG-LI","MC",7000,"LI",66,25,"bachelors","b.com",1,1,1,0,"absent",1,0,0,0,0,"retired",0,0,"fair,medium looks","fair","","fair",NA,"",0,0,0,0,1238
875,FALSE,2,"MC",FALSE,6,"MCG-LI","MC",7000,"LI",64,23,"below_bachelors","h.s",2,2,2,0,"govt employee",0,1,0,0,0,"retired",0,0,"medium fair","medium_fair","",NA,NA,"",0,0,0,0,1205
876,FALSE,2,"MC",FALSE,6,"MCG-LI","MC",7000,"LI",65,26,"masters","ma.",1,2,1,0,"Retired",0,0,0,0,1,"retired",0,0,"medium fair, good looks","medium_fair","","good",NA,"",0,0,0,0,1228
877,FALSE,2,"LC",FALSE,6,"MCG-LI","MC",7000,"LI",63,26,"bachelors","b.a",1,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"car, house owner",1,0,0,1,1014
878,FALSE,2,"LC",TRUE,6,"MCG-LI","MC",7000,"LI",63,23,"masters","m.sc",0,1,1,0,"govt employee",0,1,0,0,0,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"house owner",1,0,0,0,1099
879,FALSE,2,"MC",FALSE,6,"MCG-LI","MC",7000,"LI",66,26,"bachelors","b.a",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"house owner",1,0,0,0,1241
880,FALSE,2,"MC",FALSE,6,"MCG-LI","MC",7000,"LI",66,25,"masters","m.a",1,1,1,0,"Retired",0,0,0,0,1,"housewife",0,1,"medium fair, medium looks","medium_fair","","fair",NA,"house owner",1,0,0,0,1240
881,FALSE,2,"LC",FALSE,6,"MCG-LI","MC",7000,"LI",65,25,"below_bachelors","h.s",0,1,1,0,"Retired",0,0,0,0,1,"absent",1,0,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,1033
882,FALSE,2,"LC",TRUE,6,"MCG-LI","MC",7000,"LI",61,25,"bachelors","b.sc",0,1,1,0,"govt employee",0,1,0,0,0,"govt employee",0,0,"medium fair, medium looks","medium_fair","","fair",NA,"",0,0,0,0,1090
